scope_label,platform,scenario,audit_scope,source,seed,arm,eval_id,trigger_id,theta_hash,orig_label,expected_repeats,query_repeat_rows,parsed_log_repeats,raw_ulg_repeats_without_parsed,recoverable_from_parsed_logs,recoverable_from_existing_logs,needs_resimulation
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,55.0,1.0,ab6f86fff432af45,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,56.0,1.0,b079f7516cc13d21,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,57.0,1.0,b6f93fafd6882a54,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,58.0,1.0,e9dce9f4ced11e15,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,59.0,1.0,61add7d1bf9312e6,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,60.0,1.0,bd97f84f0d860e32,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,61.0,1.0,d0d01553a184a0b1,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,63.0,1.0,4dac5c9cb361842f,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,66.0,1.0,5e80b6087938174c,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,68.0,1.0,6a3a5b7b1fe6a391,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,70.0,1.0,0c073b001725000d,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,71.0,1.0,e190d9acea1834fb,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,72.0,1.0,76529cff2ae083ff,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,77.0,1.0,73a6be20472f692a,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,78.0,1.0,493ada3756866ea2,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,79.0,1.0,b897fc9625f8d6e5,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,80.0,2.0,87d64ecceeff7a69,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,81.0,2.0,81b4330e05a3b005,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,84.0,2.0,70aeebd402a59f10,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,88.0,2.0,1aeccf6fd5aaa9c5,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,89.0,2.0,a7032e278be6cff4,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,90.0,2.0,d9fabb272757ca79,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,91.0,2.0,09d823a27da8bc42,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,92.0,2.0,50d847510c6b5814,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,96.0,2.0,5b8d59de3c45acf5,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,102.0,2.0,6ed9d001d5d7e537,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,103.0,2.0,f512b741b6aea2ff,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,106.0,2.0,94d5e73799719961,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,108.0,2.0,3cc1f78c4112117e,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,114.0,2.0,9ab449ba69fda658,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,115.0,2.0,ef374f019deb567d,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,116.0,2.0,79d1375b30d52ad5,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,117.0,3.0,b30309f9e763b4ec,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,118.0,3.0,e3434bfb0052a7fb,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,121.0,3.0,15fd94aab8c1c1db,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,127.0,3.0,94800d717578847e,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,129.0,3.0,fc587ce09134cf1c,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,130.0,3.0,cfa1d906e7278695,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,131.0,3.0,a84bd8dc81bfc4cd,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,134.0,3.0,58abca6df6c8f6c8,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,135.0,3.0,41b61604bc8fdb90,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,136.0,3.0,a81a2e2d114f34ad,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,137.0,3.0,2e0dd4208176ac10,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,138.0,3.0,ea1c12a110e1498a,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,141.0,3.0,dad47aeb3b4bd9db,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,142.0,3.0,7a91c0acee2f1f36,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,144.0,3.0,a8d07d17b7634c5a,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,145.0,3.0,203236d226bf5073,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,146.0,3.0,ec5261813504f98b,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,147.0,3.0,416f1da14a60ec24,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,149.0,3.0,0ec41e2744e63cae,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,154.0,3.0,35ca7d21359a8776,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,155.0,3.0,a19cea22430ae277,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,156.0,3.0,f090c5eefb26d5ef,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,157.0,4.0,dd6f0fa3ddbe137f,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,158.0,4.0,6e3c818dc00273e4,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,165.0,4.0,4bca48228f9bedb6,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,166.0,4.0,6760276dd05ae500,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,170.0,4.0,ff6d47ee548fd3c3,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,172.0,4.0,ddc0f48a55d893ae,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,173.0,4.0,f2653221fafc40b9,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,174.0,4.0,74cf1f4f88469fff,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,175.0,4.0,6b2e1aa0eee35739,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,176.0,4.0,aa8a6b712f953624,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,177.0,4.0,5ff835f8dd33324d,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,179.0,4.0,7667f911399a7df0,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,181.0,4.0,a843fb26bf66fea8,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,182.0,4.0,578be38800d37ea6,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,183.0,4.0,a124bef3d06cf194,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,184.0,4.0,10e53044b9af90af,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,185.0,4.0,f1a2fd2ef86733a8,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,194.0,4.0,bab495b942526fbd,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,195.0,4.0,b0f264c2ef1b225c,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,196.0,4.0,c8ac328f0431cbc5,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,197.0,5.0,8df833a028a6d5c4,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,198.0,5.0,333016688955989e,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,212.0,5.0,9688b824a32e7c50,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,213.0,5.0,c7515783aacdf306,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,214.0,5.0,fccac77ef047e0c4,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,217.0,5.0,bc676d8dba2723f3,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,219.0,5.0,e30b2635051d6af9,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,222.0,5.0,8080f92d6bb8dea1,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,223.0,5.0,26eb273f213b0c94,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,224.0,5.0,d9f1a2f0bee425c7,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,226.0,5.0,3f6b48bf99c592db,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,227.0,5.0,6f3792cd239f44bd,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,228.0,5.0,261e3253a055bde6,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,229.0,5.0,30f576f326742fca,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,233.0,5.0,a73f3832e955caae,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,234.0,5.0,ab13fb0d2c4adf4e,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,235.0,5.0,f0142d60273c1dea,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,236.0,5.0,730f607aea725e8c,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,237.0,6.0,72ce68f893e32d20,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,238.0,6.0,3b13cb1758eae30a,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,241.0,6.0,03342fd3ccf8a609,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,247.0,6.0,f2969324d0b159ec,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,249.0,6.0,27716c96876040ee,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,250.0,6.0,a981933872b290fa,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,252.0,6.0,dca2d3139f46bc66,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,254.0,6.0,a8624d4087994697,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,257.0,6.0,962b3c7ed34958d7,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,259.0,6.0,b83f736b6fc310c3,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,261.0,6.0,b3bd1824ed36fe8f,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,266.0,6.0,5a41ec96dc8ebef4,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,267.0,6.0,a8bf7feb6129ba3f,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,268.0,6.0,0fbc9d8b0a1c6298,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,270.0,7.0,1f3de25c8c2c6bc3,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,271.0,7.0,967484019d465e21,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,278.0,7.0,01daacc1a18d2d94,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,279.0,7.0,ebc6661769c004fe,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,282.0,7.0,4b63ba8f0c014a6f,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,284.0,7.0,8386c1af022ca205,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,285.0,7.0,07232d2a248232b8,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,286.0,7.0,07548249173c7db4,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,287.0,7.0,18c887084620eae6,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,288.0,7.0,80411ca7b8db898a,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,290.0,7.0,078d629356f4cc21,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,292.0,7.0,b3a5aaa5157e4e31,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,294.0,7.0,2a1fea7cbff4245c,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,296.0,7.0,c35d1626524f1bf0,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,300.0,7.0,92d0cfbdb5ac703a,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,301.0,7.0,6b7afa1ebc2bf300,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,302.0,7.0,c21cc420527f62aa,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,303.0,7.0,5463c411be6b3f32,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,308.0,7.0,7117dc620c032f71,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,309.0,7.0,6064bbaae465fa1d,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,310.0,8.0,b679573aa7fc70f2,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,311.0,8.0,a2b64feb0e5c502a,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,312.0,8.0,5a317785fb84813c,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,324.0,8.0,896c1da709e831cc,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,325.0,8.0,0ef838889fc73e5d,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,326.0,8.0,bd8b3e3443aaf3a8,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,327.0,8.0,f4234e8a855dbf41,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,328.0,9.0,e112039663216b5c,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,329.0,9.0,4eba0171598c7586,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,330.0,9.0,ea28045139fc0faf,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,332.0,9.0,833cd107a975a27b,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,333.0,9.0,af87bb6110e1afed,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,336.0,9.0,25f06b5d4dec8a18,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,337.0,9.0,97c95d57ff7fc759,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,338.0,9.0,e0894e1a419c71ec,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,344.0,9.0,da04091a60a4f7bf,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,345.0,9.0,7362f2fbc0673153,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,346.0,9.0,ff14a2c39cb8f1a4,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,356.0,9.0,7d9dbb4a481a361d,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,357.0,9.0,c934e2399160d044,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,358.0,9.0,cb03b1c9056834ff,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,spotcheck_safe,direction_a,2,A,14.0,,3862568e88965b05,robust_safe,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,spotcheck_safe,direction_a,2,C,193.0,,e7d3118370f33113,robust_safe,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,spotcheck_safe,direction_a,1,A,5.0,,50a64022bbfeca54,robust_safe,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,spotcheck_safe,direction_a,2,B,135.0,,829f406af83b9c16,robust_safe,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,spotcheck_safe,direction_a,2,A,6.0,,2bf9209ebbd91daa,robust_safe,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,spotcheck_safe,direction_a,0,C,223.0,,c2c1805e24e3c0cb,robust_safe,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,spotcheck_safe,direction_a,0,B,84.0,,ed9c9e3a32ce32f7,robust_safe,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,spotcheck_safe,direction_a,2,A,66.0,,90e548c888f6d1ea,robust_safe,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,spotcheck_safe,direction_a,0,A,51.0,,be275f55627378e3,robust_safe,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,spotcheck_safe,direction_a,0,C,193.0,,a61b9599cff13aad,robust_safe,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,ddmin_clean_final,ddmin_clean_final,0,ddmin_clean_final,,1.0,5da5a141db383307,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,ddmin_clean_final,ddmin_clean_final,0,ddmin_clean_final,,7.0,42c8211a023bf73f,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,ddmin_clean_final,ddmin_clean_final,0,ddmin_clean_final,,8.0,4d6376be0a5f63ec,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,ddmin_clean_final,ddmin_clean_final,0,ddmin_clean_final,,9.0,eed06199809c4868,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,ddmin_clean_final,ddmin_clean_final,1,ddmin_clean_final,,1.0,7c3ff5079ddc9ef9,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,ddmin_clean_final,ddmin_clean_final,1,ddmin_clean_final,,7.0,c09c4960690b8dd5,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,ddmin_clean_final,ddmin_clean_final,2,ddmin_clean_final,,0.0,181773fc09832ad4,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,ddmin_clean_final,ddmin_clean_final,2,ddmin_clean_final,,6.0,a8624d4087994697,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,ddmin_clean_final,ddmin_clean_final,2,ddmin_clean_final,,8.0,5a317785fb84813c,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,ddmin_clean_final,ddmin_clean_final,2,ddmin_clean_final,,9.0,da04091a60a4f7bf,robust_violation,5,5,5,0,True,True,False
